0,1,2
0.02100743224420576,1.0,-0.06524836791943495
1.0548509647017728,0.4755434256374935,-0.25
0.9539980839344704,0.7145190961062307,-0.25
1.130322504266747,-0.5659224686350353,-0.25
1.2642303832972486,-0.3940806665268506,-0.25
-0.37560123050493166,1.0,0.23448016446085634
1.4043278057150839,-0.17405214624849097,-0.25
1.7853077251670286,-0.25157933952413036,-0.25
1.4800847979981717,0.24769816116923526,-0.25
2.484172307588195,0.10850858186617546,0.25
-1.566826820368896,0.8005982538130132,0.25
0.6724493713075075,-1.0,-0.23051910362904193
1.0916425316952159,-0.7301028871342962,0.25
-0.7920284235299957,-1.0,0.11054997775198622
0.1712894898091477,0.05822599806863327,-0.25
1.1311883711051935,0.6587344290041872,-0.25
-0.8764102212432223,-0.01309978098316189,-0.25
2.1558494416138796,-0.1276347550697577,0.25
2.281566027812778,-0.31123020714776584,0.25
-0.42159594954805746,1.0,0.05386129740171741
1.1059815142612224,0.18213192148154006,0.25
-0.5882634161174245,0.28244839845869385,-0.25
-0.7603262586429809,-0.6475805116553572,-0.25
1.3707643522087765,1.0,0.1993455713626423
-1.3214957428877177,0.33740597334933264,-0.25
-0.14651381784055664,-0.744037039157867,0.6468251284901392
-2.5,-0.5506185812390874,0.24187613869998048
0.15676729035795756,1.0,0.20420275168373875
-1.8680481737019519,-0.858923499743695,0.25
1.642246466440164,1.0,-0.24944242749206547
2.2991572633219826,-0.6090910148306428,0.25
-0.5114433530666894,-0.6455065318821127,0.5600025990824483
0.4987554840639863,-0.6709212365806272,-0.25
1.6146689636301288,-0.014295087539640122,0.25
0.848963747126545,-0.025909198602303007,-0.25
-1.1862365589684727,-0.7418859904202538,0.25
2.0296819921698406,-0.9806106390009078,0.25
-1.451349473522812,-1.0,0.15642543301572648
2.287028752148622,0.5610102631936928,-0.25
-1.0417888531519368,-0.535094504984582,0.25
-1.0920954643989418,0.4408403226165776,0.25
-1.3015388570506816,0.32417119174081965,0.25
0.3258818114678975,0.7440140767259946,0.5774820033706939
-2.5,-0.5717230766700363,-0.14682751204812938
-0.8298898148953269,-1.0,-0.1772293401398874
2.4580984439438787,-1.0,0.24974784585476523
-1.6098588752122982,0.30562297669805816,0.25
1.8884681061765,-1.0,-0.08505503569040307
-0.972202714984177,0.09962899260480129,0.25
-0.4163637345655702,-0.5772351129892181,-0.25
-0.3908673016420955,-0.44930773064822493,0.7989156786367289
-2.1771218765487084,0.3986868716096261,0.25
-0.15395303762754714,-0.6032325704865952,0.7781426722989295
-2.5,0.5854359205012307,0.07686393955798942
0.5206566959828636,-0.10758429207099196,-0.25
2.251637172662079,0.1573476156763267,-0.25
2.379890419540616,-0.5966996120568431,-0.25
-2.5,-0.016878687410069926,0.24565243560032946
-0.21227851601051528,0.5996400492692716,0.7690209216113066
1.140529925361039,0.9330884129530681,-0.25
-1.3841945129813924,-0.5877423360840102,0.25
-2.39888129248712,-1.0,-0.22414328798739008
-1.8859015501099465,-1.0,-0.10471976445742986
0.656447543009096,0.683473593577211,0.3091940243657219
-2.3470914688653806,0.13720062763762142,-0.25
-0.5881372986244593,-0.04734284610454835,0.8042802652749376
2.0552949575528774,0.7460175124859625,-0.25
-1.3901625962935165,0.7215261620923221,-0.25
0.14212034738065463,-0.31716313285031444,0.9339499237000654
1.7465289146446217,-0.07288518323426252,-0.25
-0.2989093016914173,1.0,-0.17910998524479238
-1.6094194152487484,0.14810884948519565,-0.25
0.6991422281501296,0.5642838749318062,-0.25
0.4841999365494128,0.09017587443536122,0.8673852613445533
-1.2949341977547144,1.0,0.20273223260044826
-1.0772594841253218,0.8353601391988946,0.25
-0.6250870012783221,-0.27820203831776286,0.7262729844433993
-1.205919004818142,0.5908771139451616,-0.25
-1.0383366206320548,1.0,0.1413974872270644
-0.8603213266234344,0.6150586892823455,0.25
2.477449779719122,-0.38117501740402004,-0.25
2.122019214062721,-0.43555306220294576,-0.25
-2.4682638452939227,0.5027219970320291,-0.25
1.3773199750755838,-1.0,0.10372098833027582
-0.34271113818544957,-0.14289048809537597,0.9268936381018552
-0.04713526240950472,-0.553744132088483,-0.25
0.9975787023413285,0.6540689498642868,0.25
1.1440091701071227,-0.8958359786176344,-0.25
2.27110639635766,-1.0,0.10491228376045053
1.2824759624159021,0.3086393285961573,-0.25
-1.1142395342007587,0.6277938043450155,0.25
-0.6719152031133051,0.6970629045793852,-0.25
1.9060793867909955,0.8228515256651553,0.25
-0.03431679873188287,-0.03760044455807354,-0.25
-2.455846521161051,1.0,-0.12194485583035858
0.46852963316268514,0.4059703850172178,-0.25
-1.88286205251839,-0.25374001861316664,-0.25
-1.0070559724963912,-0.1883835188568086,-0.25
0.20196729171141303,-0.7504061516929001,-0.25
-0.21253684927426253,-0.7868512468759725,-0.25
0.09175124644207243,-0.9607772289078085,0.2504198451125334
0.5074931935597617,-0.4457044293729824,0.7331534196128459
-0.5832061967625768,0.5385348485657449,0.6024664155519579
-1.7861295037171432,0.5220010861670692,-0.25
0.276019672975801,-0.7168109264767304,0.6374544903889949
0.7529644857295632,-1.0,0.07355415171498159
0.3583790794098136,-0.3626888390281564,-0.25
0.38097486580479023,-1.0,-0.05954323786164195
1.914705770054062,-0.6119185367828204,0.25
2.447290739208983,1.0,0.02931247013807714
-0.7229642229625017,-0.5670757409914392,0.3873022053699737
2.150029265606753,0.6871582673857405,0.25
-2.202563154639223,-0.2663554782904294,0.25
-0.6031716660099786,-0.5003501511615323,0.6145491313499345
-2.3061020859729746,-1.0,-0.05792446310189869
1.8253050184449238,0.09193093859753798,-0.25
-1.265151661354425,-0.320300839378896,-0.25
1.5957191937666593,-0.34608315620701813,-0.25
-1.9765581417096327,-0.3352693703349954,0.25
0.2541000772541899,0.5048176917623859,-0.25
2.2903469901622655,-0.314497468967202,-0.25
0.8688533228482899,0.8031211440776433,0.25
2.5,0.11704557086641754,-0.06722840551179016
0.31693239348297797,-0.3690005812345493,0.8700662520682098
-0.8828457333221562,0.2866184013442976,-0.25
-2.5,-0.16143202072626162,0.0008708086730342957
1.4625087941799007,-0.5230028535122139,0.25
-2.5,0.7842373303674164,-0.11436387354529132
-1.193671041060644,-1.0,0.04226165848701485
-0.005704089642137873,-0.4570624261189364,0.8845875164116572
2.5,0.5956925916279683,0.19460555045184114
-0.7516758104761292,0.23253034677083856,0.6157571785238573
0.8183493696899758,0.38989272302256506,0.4160351487875627
-0.8607012076914771,-0.6786461510352675,0.25
-0.02921854786009942,0.6825796574899232,0.7268708486056416
2.5,0.6639565684097108,0.026189296256142303
-2.1911796648643325,0.31389030767612036,-0.25
-0.8690212531481685,-0.36384025373006185,0.3249804917635918
-2.182006500619429,-0.9682641856111238,-0.25
2.5,-0.9478500992210734,0.06218183866098248
-0.8040723511653136,-0.2666128027017627,0.5257933496536855
-2.0689068693500547,0.5945079528090507,0.25
-0.8292532966764252,0.4909070907204387,-0.25
-2.078187162492226,0.17499370937486725,-0.25
2.3718515126061677,0.7096900118040161,0.25
0.39168152587874916,1.0,0.04259078616925216
-1.0600554044466775,-0.8900057430792021,0.25
0.856974934738904,-0.22875500696127846,0.4528593305143247
0.03390681232529399,0.8796233124654784,0.4670121946356504
-0.9578356263592125,-0.5265699849300041,-0.25
-1.3853116710405984,-0.9129476558674354,-0.25
1.8602997063481808,0.7976978940643953,-0.25
1.1698911197127622,0.8275990317635861,0.25
-1.6968580929124357,-0.6211435498525452,0.25
-1.811306968877799,0.15462642115365544,0.25
0.7754836093996065,1.0,0.061386669500784585
-0.02832626141507706,0.055163915297608175,0.9948962772722214
-0.21164505444174653,0.8583030358185564,-0.25
-0.030186575264095114,0.40499927323939033,0.910317572314916
2.0623177954264675,-1.0,-0.22972363512885902
-0.6954227397447377,1.0,0.21801039300544345
1.046795171875563,-0.3617745201837874,0.25
-0.5759404877062457,-0.7504016820294327,0.31319742427432307
0.5567480308997492,0.3910254284031789,0.7294531181116559
0.08361190822543207,-0.3594666994462188,-0.25
-2.325988536618869,-0.25289154055589047,-0.25
0.8894572597770285,-0.3831859362773331,-0.25
2.2756864003650845,-0.8798056595709748,0.25
-1.4554459793029395,-0.35281084857836076,-0.25
-2.1987359997139766,0.9231268289934602,-0.25
-1.0720090272738525,-0.8959512686090012,-0.25
2.4015948435865884,1.0,-0.18652833385507323
0.5167748973412812,0.6064532798468364,0.5978238850273034
2.5,-0.7685227331322557,-0.21820130785750136
-1.9016059875502664,0.7576780291432079,0.25
-2.2408683903374396,-0.6864271986014006,-0.25
1.809579776976741,-0.8990698627447331,-0.25
0.6969828646504919,0.5033347376978499,0.5029044152972227
1.4503904001682877,-0.12798308708707856,0.25
-2.4165458673770717,0.38926169434834534,0.25
0.7616812756111822,-0.3797805946217669,0.5169164443185565
-1.7257947242840892,-0.8585909978998161,-0.25
-1.3177302204877268,1.0,-0.05517625253930941
0.9319018860482107,-0.878437115890863,-0.25
0.07805038894878613,-0.6991347438456621,0.7057352724063173
2.3810807882953062,0.28542601150285446,0.25
-2.5,-0.8658397228340557,0.18108466257970807
0.6543484882519364,0.9510160685721545,-0.25
-0.3991804812308768,0.4981041643469508,-0.25
2.5,-0.09096886709043428,0.16173696942727905
1.9791765167963482,1.0,0.0806225962290621
-0.040131407735896296,0.7774173233312573,-0.25
0.395952989078479,0.6383471068477744,-0.25
-0.19250418347734932,0.41839834054029357,-0.25
-2.497465837670756,-1.0,-0.009949626686637902
2.21427813415952,0.4103744722122952,0.25
-1.4438607616637766,-0.5706923161311259,-0.25
2.138039999555101,0.10208113376140582,0.25
-1.8949539564395272,-0.4533740560052075,-0.25
1.6534393359569286,-0.6656507802718079,0.25
-1.803277815741899,-0.45375512718219824,0.25
2.1273650108356907,-1.0,-0.05308850443923724
-1.5741947194350603,1.0,-0.1563280787456533
-1.3168297213714737,0.7088721365248771,0.25
-0.8075690854318738,0.03720994982271449,0.583528045635491
-1.2350267024743855,0.11122866678148413,0.25
-1.3484310780020627,-0.8696027684050092,0.25
2.1722563876471206,-0.10492528741452234,-0.25
